video_name,event,start_time,end_time
v_Billiards_g15_c06.avi,Billiards,14:31:33,14:32:33
v_Billiards_g16_c01.avi,Billiards,16:11:40,16:12:04
v_Billiards_g16_c02.avi,Billiards,17:34:02,17:34:29
v_Billiards_g16_c03.avi,Billiards,18:58:17,19:00:02
v_Billiards_g17_c01.avi,Billiards,06:34:13,06:36:12
v_Billiards_g17_c03.avi,Billiards,21:25:23,21:25:45
v_Billiards_g18_c02.avi,Billiards,13:21:19,13:21:49
v_Billiards_g18_c03.avi,Billiards,22:15:49,22:16:18
v_Billiards_g18_c04.avi,Billiards,16:45:47,16:47:26
v_Billiards_g18_c05.avi,Billiards,12:12:53,12:13:37
v_Billiards_g18_c07.avi,Billiards,14:21:14,14:21:41
v_Billiards_g19_c01.avi,Billiards,14:47:49,14:49:18
v_Billiards_g19_c03.avi,Billiards,06:42:44,06:43:32
v_Billiards_g19_c05.avi,Billiards,18:34:29,18:36:11
v_Billiards_g19_c06.avi,Billiards,21:44:36,21:46:17
v_Billiards_g19_c07.avi,Billiards,22:32:44,22:33:44
v_Billiards_g20_c01.avi,Billiards,22:19:42,22:20:44
v_Billiards_g20_c04.avi,Billiards,15:18:44,15:19:56
v_Billiards_g21_c01.avi,Billiards,13:58:03,13:59:18
v_Billiards_g21_c02.avi,Billiards,12:29:41,12:29:58
v_Billiards_g21_c04.avi,Billiards,21:45:04,21:46:23
v_Billiards_g22_c01.avi,Billiards,19:15:34,19:16:19
v_Billiards_g22_c02.avi,Billiards,06:17:17,06:19:15
v_Billiards_g22_c05.avi,Billiards,21:37:44,21:38:39
v_Billiards_g23_c02.avi,Billiards,12:25:40,12:27:00
v_Billiards_g24_c02.avi,Billiards,22:09:02,22:10:02
v_Billiards_g24_c05.avi,Billiards,08:30:10,08:30:47
v_Billiards_g24_c06.avi,Billiards,06:33:16,06:34:38
v_Billiards_g25_c01.avi,Billiards,19:07:16,19:07:31
v_Billiards_g25_c02.avi,Billiards,06:14:32,06:15:07
v_Billiards_g25_c03.avi,Billiards,22:22:00,22:22:33
v_Billiards_g25_c04.avi,Billiards,21:10:29,21:11:40
v_Billiards_g25_c07.avi,Billiards,07:26:43,07:27:51
v_BodyWeightSquats_g01_c01.avi,BodyWeightSquats,19:22:58,19:23:43
v_BodyWeightSquats_g01_c02.avi,BodyWeightSquats,14:54:27,14:55:36
v_BodyWeightSquats_g01_c03.avi,BodyWeightSquats,19:20:06,19:22:00
v_BodyWeightSquats_g01_c04.avi,BodyWeightSquats,08:12:31,08:13:03
v_BodyWeightSquats_g02_c02.avi,BodyWeightSquats,19:21:57,19:23:50
v_BodyWeightSquats_g02_c03.avi,BodyWeightSquats,17:13:53,17:15:38
v_BodyWeightSquats_g02_c04.avi,BodyWeightSquats,09:13:32,09:13:58
v_BodyWeightSquats_g03_c01.avi,BodyWeightSquats,06:39:21,06:41:03
v_BodyWeightSquats_g03_c03.avi,BodyWeightSquats,17:05:10,17:06:14
v_BodyWeightSquats_g03_c04.avi,BodyWeightSquats,21:02:04,21:02:17
v_BodyWeightSquats_g04_c01.avi,BodyWeightSquats,08:34:09,08:35:23
v_BodyWeightSquats_g04_c02.avi,BodyWeightSquats,21:54:51,21:56:18
v_BodyWeightSquats_g04_c03.avi,BodyWeightSquats,21:08:57,21:10:43
v_BodyWeightSquats_g04_c04.avi,BodyWeightSquats,09:44:22,09:45:25
v_BodyWeightSquats_g05_c01.avi,BodyWeightSquats,14:46:59,14:48:34
v_BodyWeightSquats_g05_c02.avi,BodyWeightSquats,20:33:32,20:34:43
v_BodyWeightSquats_g05_c03.avi,BodyWeightSquats,15:11:21,15:12:37
v_BodyWeightSquats_g05_c04.avi,BodyWeightSquats,19:39:20,19:39:57
v_BodyWeightSquats_g06_c01.avi,BodyWeightSquats,20:55:02,20:55:56
v_BodyWeightSquats_g06_c03.avi,BodyWeightSquats,22:51:24,22:52:51
v_BodyWeightSquats_g06_c05.avi,BodyWeightSquats,17:59:16,18:01:01
v_BodyWeightSquats_g07_c01.avi,BodyWeightSquats,08:37:16,08:37:33
v_BodyWeightSquats_g07_c02.avi,BodyWeightSquats,15:48:24,15:49:43
v_BodyWeightSquats_g07_c03.avi,BodyWeightSquats,16:12:06,16:13:38
v_BodyWeightSquats_g07_c04.avi,BodyWeightSquats,08:57:59,08:58:13
v_BodyWeightSquats_g08_c01.avi,BodyWeightSquats,20:24:04,20:25:00
v_BodyWeightSquats_g08_c02.avi,BodyWeightSquats,09:57:40,09:59:26
v_BodyWeightSquats_g08_c03.avi,BodyWeightSquats,19:32:43,19:33:09
v_BodyWeightSquats_g08_c04.avi,BodyWeightSquats,18:51:19,18:52:16
v_BodyWeightSquats_g09_c01.avi,BodyWeightSquats,12:28:32,12:29:41
v_BodyWeightSquats_g09_c02.avi,BodyWeightSquats,20:42:48,20:44:08
v_BodyWeightSquats_g09_c04.avi,BodyWeightSquats,08:17:15,08:19:03
v_BodyWeightSquats_g09_c05.avi,BodyWeightSquats,16:46:17,16:47:00
v_BodyWeightSquats_g09_c06.avi,BodyWeightSquats,17:01:33,17:03:08
v_BodyWeightSquats_g09_c07.avi,BodyWeightSquats,19:28:47,19:29:25
v_BodyWeightSquats_g10_c01.avi,BodyWeightSquats,16:59:37,17:01:25
v_BodyWeightSquats_g10_c02.avi,BodyWeightSquats,12:52:09,12:53:18
v_BodyWeightSquats_g10_c03.avi,BodyWeightSquats,11:02:54,11:04:08
v_BodyWeightSquats_g10_c04.avi,BodyWeightSquats,06:45:38,06:46:45
v_BodyWeightSquats_g10_c05.avi,BodyWeightSquats,07:02:52,07:03:50
v_BodyWeightSquats_g11_c01.avi,BodyWeightSquats,19:06:48,19:08:43
v_BodyWeightSquats_g11_c02.avi,BodyWeightSquats,16:52:08,16:53:21
v_BodyWeightSquats_g11_c03.avi,BodyWeightSquats,22:32:51,22:34:11
v_BodyWeightSquats_g11_c04.avi,BodyWeightSquats,08:06:55,08:07:56
v_BodyWeightSquats_g12_c01.avi,BodyWeightSquats,20:54:43,20:55:26
v_BodyWeightSquats_g12_c02.avi,BodyWeightSquats,19:38:51,19:40:15
v_BodyWeightSquats_g12_c03.avi,BodyWeightSquats,12:04:21,12:05:30
v_BodyWeightSquats_g12_c04.avi,BodyWeightSquats,22:46:04,22:46:39
v_BodyWeightSquats_g13_c01.avi,BodyWeightSquats,17:25:34,17:27:17
v_BodyWeightSquats_g13_c02.avi,BodyWeightSquats,21:58:11,21:58:27
v_BodyWeightSquats_g13_c03.avi,BodyWeightSquats,22:40:30,22:41:27
v_BodyWeightSquats_g13_c04.avi,BodyWeightSquats,11:07:13,11:08:39
v_BodyWeightSquats_g14_c01.avi,BodyWeightSquats,11:53:42,11:55:18
v_BodyWeightSquats_g14_c02.avi,BodyWeightSquats,08:20:43,08:21:58
v_BodyWeightSquats_g14_c03.avi,BodyWeightSquats,08:42:46,08:43:03
v_BodyWeightSquats_g14_c04.avi,BodyWeightSquats,14:20:55,14:21:29
v_BodyWeightSquats_g15_c02.avi,BodyWeightSquats,22:09:55,22:10:26
v_BodyWeightSquats_g15_c03.avi,BodyWeightSquats,14:10:31,14:12:10
v_BodyWeightSquats_g15_c04.avi,BodyWeightSquats,20:13:07,20:14:17
v_BodyWeightSquats_g16_c02.avi,BodyWeightSquats,06:54:47,06:54:59
v_BodyWeightSquats_g16_c03.avi,BodyWeightSquats,22:38:32,22:38:52
v_BodyWeightSquats_g16_c04.avi,BodyWeightSquats,18:26:13,18:26:41
v_BodyWeightSquats_g17_c02.avi,BodyWeightSquats,18:28:49,18:29:19
v_BodyWeightSquats_g17_c03.avi,BodyWeightSquats,16:05:39,16:06:55
v_BodyWeightSquats_g18_c01.avi,BodyWeightSquats,14:08:38,14:09:37
v_BodyWeightSquats_g18_c02.avi,BodyWeightSquats,18:56:52,18:58:39
v_BodyWeightSquats_g18_c03.avi,BodyWeightSquats,16:59:18,16:59:32
v_BodyWeightSquats_g18_c04.avi,BodyWeightSquats,21:12:49,21:13:19
v_BodyWeightSquats_g19_c01.avi,BodyWeightSquats,08:05:52,08:07:18
v_BodyWeightSquats_g19_c02.avi,BodyWeightSquats,11:23:57,11:24:51
v_BodyWeightSquats_g19_c03.avi,BodyWeightSquats,08:30:40,08:32:22
v_BodyWeightSquats_g19_c04.avi,BodyWeightSquats,11:37:17,11:38:31
v_BodyWeightSquats_g20_c01.avi,BodyWeightSquats,16:30:32,16:32:32
v_BodyWeightSquats_g20_c03.avi,BodyWeightSquats,11:27:19,11:28:14
v_BodyWeightSquats_g20_c04.avi,BodyWeightSquats,08:57:39,08:58:47
v_BodyWeightSquats_g20_c06.avi,BodyWeightSquats,20:21:12,20:21:57
v_BodyWeightSquats_g21_c01.avi,BodyWeightSquats,21:04:13,21:05:00
v_BodyWeightSquats_g21_c02.avi,BodyWeightSquats,16:00:15,16:02:11
v_BodyWeightSquats_g21_c03.avi,BodyWeightSquats,18:09:04,18:10:11
v_BodyWeightSquats_g21_c04.avi,BodyWeightSquats,14:19:41,14:20:04
v_BodyWeightSquats_g22_c01.avi,BodyWeightSquats,06:07:17,06:07:48
v_BodyWeightSquats_g22_c02.avi,BodyWeightSquats,15:20:14,15:21:30
v_BodyWeightSquats_g22_c03.avi,BodyWeightSquats,17:12:55,17:14:34
v_BodyWeightSquats_g22_c04.avi,BodyWeightSquats,19:05:18,19:07:13
v_BodyWeightSquats_g23_c01.avi,BodyWeightSquats,18:48:03,18:49:40
v_BodyWeightSquats_g23_c02.avi,BodyWeightSquats,10:52:31,10:53:50
v_BodyWeightSquats_g23_c03.avi,BodyWeightSquats,21:20:39,21:21:34
v_BodyWeightSquats_g23_c04.avi,BodyWeightSquats,13:03:47,13:04:09
v_BodyWeightSquats_g24_c01.avi,BodyWeightSquats,16:15:09,16:16:11
v_BodyWeightSquats_g24_c02.avi,BodyWeightSquats,19:50:23,19:51:27
v_BodyWeightSquats_g24_c03.avi,BodyWeightSquats,16:48:37,16:49:58
v_BodyWeightSquats_g24_c04.avi,BodyWeightSquats,14:43:57,14:44:44
v_BodyWeightSquats_g24_c05.avi,BodyWeightSquats,14:21:53,14:23:42
v_BodyWeightSquats_g25_c01.avi,BodyWeightSquats,07:58:56,07:59:43
v_BodyWeightSquats_g25_c02.avi,BodyWeightSquats,20:33:30,20:34:50
v_BodyWeightSquats_g25_c03.avi,BodyWeightSquats,12:49:24,12:51:16
v_BodyWeightSquats_g25_c04.avi,BodyWeightSquats,15:32:46,15:34:32
v_BodyWeightSquats_g25_c05.avi,BodyWeightSquats,13:23:53,13:24:37
v_BodyWeightSquats_g25_c06.avi,BodyWeightSquats,08:33:00,08:34:42
v_BodyWeightSquats_g25_c07.avi,BodyWeightSquats,11:28:27,11:30:20
v_BoxingPunchingBag_g01_c01.avi,BoxingPunchingBag,15:51:20,15:52:42
v_BoxingPunchingBag_g01_c05.avi,BoxingPunchingBag,18:04:27,18:05:05
v_BoxingPunchingBag_g01_c06.avi,BoxingPunchingBag,13:33:43,13:35:15
v_BoxingPunchingBag_g01_c07.avi,BoxingPunchingBag,07:08:10,07:09:48
v_BoxingPunchingBag_g02_c01.avi,BoxingPunchingBag,16:47:13,16:48:52
v_BoxingPunchingBag_g02_c02.avi,BoxingPunchingBag,21:11:28,21:11:48
v_BoxingPunchingBag_g02_c03.avi,BoxingPunchingBag,10:06:45,10:07:10
v_BoxingPunchingBag_g02_c07.avi,BoxingPunchingBag,10:46:20,10:48:06
v_BoxingPunchingBag_g03_c01.avi,BoxingPunchingBag,13:34:26,13:34:57
v_BoxingPunchingBag_g03_c02.avi,BoxingPunchingBag,18:26:27,18:27:34
v_BoxingPunchingBag_g03_c03.avi,BoxingPunchingBag,07:56:12,07:56:39
v_BoxingPunchingBag_g03_c04.avi,BoxingPunchingBag,17:07:33,17:09:22
v_BoxingPunchingBag_g03_c05.avi,BoxingPunchingBag,14:33:38,14:35:16
v_BoxingPunchingBag_g04_c02.avi,BoxingPunchingBag,17:24:48,17:26:31
v_BoxingPunchingBag_g04_c03.avi,BoxingPunchingBag,10:07:15,10:07:46
v_BoxingPunchingBag_g04_c04.avi,BoxingPunchingBag,14:41:16,14:42:54
v_BoxingPunchingBag_g04_c05.avi,BoxingPunchingBag,21:52:19,21:53:07
v_BoxingPunchingBag_g04_c06.avi,BoxingPunchingBag,20:17:55,20:19:17
v_BoxingPunchingBag_g05_c04.avi,BoxingPunchingBag,21:29:29,21:29:47
v_BoxingPunchingBag_g05_c05.avi,BoxingPunchingBag,09:11:37,09:13:27
v_BoxingPunchingBag_g05_c06.avi,BoxingPunchingBag,11:39:05,11:39:55
v_BoxingPunchingBag_g05_c07.avi,BoxingPunchingBag,20:13:37,20:15:28
v_BoxingPunchingBag_g06_c01.avi,BoxingPunchingBag,09:23:25,09:25:16
v_BoxingPunchingBag_g06_c02.avi,BoxingPunchingBag,22:28:49,22:30:03
v_BoxingPunchingBag_g06_c06.avi,BoxingPunchingBag,19:24:03,19:24:16
v_BoxingPunchingBag_g06_c07.avi,BoxingPunchingBag,19:19:04,19:19:16
v_BoxingPunchingBag_g07_c01.avi,BoxingPunchingBag,08:16:37,08:17:36
v_BoxingPunchingBag_g07_c02.avi,BoxingPunchingBag,08:21:17,08:21:43
v_BoxingPunchingBag_g07_c03.avi,BoxingPunchingBag,14:53:13,14:53:24
v_BoxingPunchingBag_g07_c04.avi,BoxingPunchingBag,10:24:39,10:24:49
v_BoxingPunchingBag_g08_c01.avi,BoxingPunchingBag,18:51:26,18:53:11
v_BoxingPunchingBag_g08_c02.avi,BoxingPunchingBag,22:00:47,22:01:05
v_BoxingPunchingBag_g08_c03.avi,BoxingPunchingBag,18:09:55,18:10:07
v_BoxingPunchingBag_g08_c04.avi,BoxingPunchingBag,20:18:51,20:20:24
v_BoxingPunchingBag_g08_c05.avi,BoxingPunchingBag,21:06:04,21:07:41
v_BoxingPunchingBag_g08_c06.avi,BoxingPunchingBag,07:46:48,07:47:09
v_BoxingPunchingBag_g09_c03.avi,BoxingPunchingBag,17:18:23,17:19:29
v_BoxingPunchingBag_g09_c04.avi,BoxingPunchingBag,08:02:58,08:03:10
v_BoxingPunchingBag_g09_c05.avi,BoxingPunchingBag,22:49:07,22:50:46
v_BoxingPunchingBag_g09_c06.avi,BoxingPunchingBag,20:34:38,20:35:31
v_BoxingPunchingBag_g09_c07.avi,BoxingPunchingBag,12:40:00,12:41:24
v_BoxingPunchingBag_g10_c01.avi,BoxingPunchingBag,06:07:57,06:09:29
v_BoxingPunchingBag_g11_c01.avi,BoxingPunchingBag,11:05:45,11:07:34
v_BoxingPunchingBag_g11_c02.avi,BoxingPunchingBag,19:55:44,19:56:18
v_BoxingPunchingBag_g11_c03.avi,BoxingPunchingBag,16:57:43,16:59:22
v_BoxingPunchingBag_g11_c04.avi,BoxingPunchingBag,14:05:38,14:06:38
v_BoxingPunchingBag_g11_c05.avi,BoxingPunchingBag,22:49:16,22:50:41
v_BoxingPunchingBag_g12_c01.avi,BoxingPunchingBag,10:29:50,10:31:46
v_BoxingPunchingBag_g12_c05.avi,BoxingPunchingBag,09:06:05,09:08:01
v_BoxingPunchingBag_g12_c06.avi,BoxingPunchingBag,14:25:08,14:26:31
v_BoxingPunchingBag_g12_c07.avi,BoxingPunchingBag,14:32:18,14:33:19
v_BoxingPunchingBag_g13_c01.avi,BoxingPunchingBag,19:37:49,19:38:51
v_BoxingPunchingBag_g13_c02.avi,BoxingPunchingBag,22:44:43,22:45:40
v_BoxingPunchingBag_g13_c03.avi,BoxingPunchingBag,21:15:46,21:16:43
v_BoxingPunchingBag_g14_c03.avi,BoxingPunchingBag,22:57:38,22:58:47
v_BoxingPunchingBag_g14_c05.avi,BoxingPunchingBag,12:54:09,12:55:02
v_BoxingPunchingBag_g14_c06.avi,BoxingPunchingBag,18:35:25,18:36:34
v_BoxingPunchingBag_g14_c07.avi,BoxingPunchingBag,15:09:36,15:11:31
v_BoxingPunchingBag_g15_c01.avi,BoxingPunchingBag,10:20:40,10:22:12
v_BoxingPunchingBag_g15_c05.avi,BoxingPunchingBag,19:31:12,19:31:32
v_BoxingPunchingBag_g15_c06.avi,BoxingPunchingBag,18:50:56,18:52:35
v_BoxingPunchingBag_g15_c07.avi,BoxingPunchingBag,15:14:18,15:15:27
v_BoxingPunchingBag_g16_c01.avi,BoxingPunchingBag,18:14:15,18:15:49
v_BoxingPunchingBag_g16_c02.avi,BoxingPunchingBag,07:34:11,07:35:05
v_BoxingPunchingBag_g16_c03.avi,BoxingPunchingBag,09:47:00,09:48:07
v_BoxingPunchingBag_g16_c07.avi,BoxingPunchingBag,19:44:57,19:46:10
v_BoxingPunchingBag_g17_c01.avi,BoxingPunchingBag,08:55:54,08:57:22
v_BoxingPunchingBag_g17_c02.avi,BoxingPunchingBag,21:35:55,21:37:41
v_BoxingPunchingBag_g17_c03.avi,BoxingPunchingBag,12:00:11,12:00:33
v_BoxingPunchingBag_g17_c04.avi,BoxingPunchingBag,16:15:11,16:16:52
v_BoxingPunchingBag_g18_c01.avi,BoxingPunchingBag,09:14:44,09:15:45
v_BoxingPunchingBag_g18_c05.avi,BoxingPunchingBag,13:33:26,13:34:36
v_BoxingPunchingBag_g18_c06.avi,BoxingPunchingBag,22:17:10,22:17:38
v_BoxingPunchingBag_g19_c01.avi,BoxingPunchingBag,15:49:41,15:50:21
v_BoxingPunchingBag_g19_c02.avi,BoxingPunchingBag,16:04:12,16:05:12
v_BoxingPunchingBag_g19_c03.avi,BoxingPunchingBag,09:32:00,09:32:58
v_BoxingPunchingBag_g19_c04.avi,BoxingPunchingBag,16:28:58,16:30:09
v_BoxingPunchingBag_g20_c01.avi,BoxingPunchingBag,15:02:28,15:03:12
v_BoxingPunchingBag_g20_c02.avi,BoxingPunchingBag,16:21:45,16:22:45
v_BoxingPunchingBag_g20_c03.avi,BoxingPunchingBag,15:24:58,15:26:31
v_BoxingPunchingBag_g20_c06.avi,BoxingPunchingBag,07:21:17,07:22:35
v_BoxingPunchingBag_g21_c05.avi,BoxingPunchingBag,22:44:35,22:44:57
v_BoxingPunchingBag_g21_c06.avi,BoxingPunchingBag,10:20:52,10:21:02
v_BoxingPunchingBag_g21_c07.avi,BoxingPunchingBag,09:10:04,09:12:03
v_BoxingPunchingBag_g22_c01.avi,BoxingPunchingBag,09:53:59,09:54:54
v_BoxingPunchingBag_g22_c05.avi,BoxingPunchingBag,21:54:08,21:54:59
v_BoxingPunchingBag_g22_c06.avi,BoxingPunchingBag,13:08:22,13:09:18
v_BoxingPunchingBag_g22_c07.avi,BoxingPunchingBag,16:40:52,16:41:52
v_BoxingPunchingBag_g23_c01.avi,BoxingPunchingBag,07:29:48,07:31:39
v_BoxingPunchingBag_g23_c02.avi,BoxingPunchingBag,11:26:09,11:27:19
v_BoxingPunchingBag_g23_c03.avi,BoxingPunchingBag,22:11:33,22:13:04
v_BoxingPunchingBag_g23_c07.avi,BoxingPunchingBag,18:14:48,18:15:39
v_BoxingPunchingBag_g24_c02.avi,BoxingPunchingBag,10:19:50,10:20:41
v_BoxingPunchingBag_g24_c04.avi,BoxingPunchingBag,17:10:09,17:10:38
v_BoxingPunchingBag_g24_c05.avi,BoxingPunchingBag,22:59:13,22:59:34
v_BoxingPunchingBag_g24_c07.avi,BoxingPunchingBag,06:20:53,06:22:39
v_BoxingPunchingBag_g25_c03.avi,BoxingPunchingBag,14:40:30,14:42:23
v_BoxingPunchingBag_g25_c05.avi,BoxingPunchingBag,20:34:08,20:35:01
v_BoxingPunchingBag_g25_c06.avi,BoxingPunchingBag,06:34:18,06:35:11
v_BoxingPunchingBag_g25_c07.avi,BoxingPunchingBag,14:01:32,14:01:43
v_BreastStroke_g01_c01.avi,BreastStroke,12:06:51,12:08:46
v_BreastStroke_g01_c02.avi,BreastStroke,09:46:56,09:47:15
v_BreastStroke_g01_c03.avi,BreastStroke,16:56:56,16:58:07
v_BreastStroke_g01_c04.avi,BreastStroke,21:40:08,21:41:38
v_BreastStroke_g02_c01.avi,BreastStroke,18:26:09,18:26:47
v_BreastStroke_g02_c02.avi,BreastStroke,08:01:23,08:02:07
v_BreastStroke_g02_c03.avi,BreastStroke,22:04:56,22:06:26
v_BreastStroke_g02_c04.avi,BreastStroke,19:28:43,19:29:40
v_BreastStroke_g03_c01.avi,BreastStroke,08:36:26,08:38:13
v_BreastStroke_g03_c02.avi,BreastStroke,11:44:22,11:46:16
v_BreastStroke_g03_c04.avi,BreastStroke,19:45:20,19:46:04
v_BreastStroke_g04_c01.avi,BreastStroke,13:10:54,13:12:03
v_BreastStroke_g04_c02.avi,BreastStroke,17:48:42,17:49:17
v_BreastStroke_g04_c03.avi,BreastStroke,09:26:51,09:28:22
v_BreastStroke_g04_c04.avi,BreastStroke,08:09:35,08:11:19
v_BreastStroke_g05_c01.avi,BreastStroke,14:06:58,14:07:18
v_BreastStroke_g05_c02.avi,BreastStroke,14:31:34,14:32:40
v_BreastStroke_g05_c03.avi,BreastStroke,12:13:48,12:14:04
v_BreastStroke_g05_c04.avi,BreastStroke,14:40:15,14:41:04
v_BreastStroke_g06_c01.avi,BreastStroke,22:00:22,22:01:40
v_BreastStroke_g06_c02.avi,BreastStroke,17:22:45,17:23:48
v_BreastStroke_g06_c03.avi,BreastStroke,14:34:36,14:34:56
v_BreastStroke_g06_c04.avi,BreastStroke,17:50:55,17:51:35
v_BreastStroke_g07_c01.avi,BreastStroke,13:41:11,13:42:32
v_BreastStroke_g07_c02.avi,BreastStroke,09:04:42,09:05:38
v_BreastStroke_g07_c03.avi,BreastStroke,21:18:59,21:20:57
v_BreastStroke_g07_c04.avi,BreastStroke,19:20:44,19:21:49
v_BreastStroke_g08_c01.avi,BreastStroke,06:54:21,06:55:44
v_BreastStroke_g08_c02.avi,BreastStroke,10:17:03,10:17:47
v_BreastStroke_g08_c03.avi,BreastStroke,12:09:10,12:09:33
v_BreastStroke_g08_c04.avi,BreastStroke,12:09:16,12:10:07
v_BreastStroke_g09_c01.avi,BreastStroke,18:39:21,18:41:19
v_BreastStroke_g09_c02.avi,BreastStroke,13:10:42,13:12:27
v_BreastStroke_g09_c03.avi,BreastStroke,14:40:20,14:40:43
v_BreastStroke_g09_c04.avi,BreastStroke,18:01:32,18:02:50
v_BreastStroke_g10_c01.avi,BreastStroke,21:17:10,21:18:10
v_BreastStroke_g10_c02.avi,BreastStroke,17:27:55,17:29:10
v_BreastStroke_g10_c03.avi,BreastStroke,11:01:23,11:02:55
v_BreastStroke_g10_c04.avi,BreastStroke,18:14:57,18:15:53
v_BreastStroke_g11_c01.avi,BreastStroke,14:22:19,14:22:30
v_BreastStroke_g11_c02.avi,BreastStroke,21:35:06,21:35:40
v_BreastStroke_g11_c03.avi,BreastStroke,07:31:56,07:32:58
v_BreastStroke_g11_c04.avi,BreastStroke,07:12:31,07:13:59
v_BreastStroke_g12_c01.avi,BreastStroke,17:27:06,17:27:57
v_BreastStroke_g12_c02.avi,BreastStroke,13:17:25,13:17:38
v_BreastStroke_g12_c03.avi,BreastStroke,10:19:12,10:19:27
v_BreastStroke_g12_c04.avi,BreastStroke,16:58:09,17:00:06
v_BreastStroke_g13_c01.avi,BreastStroke,09:05:16,09:06:04
v_BreastStroke_g13_c02.avi,BreastStroke,18:53:59,18:55:31
v_BreastStroke_g13_c03.avi,BreastStroke,11:41:01,11:42:10
v_BreastStroke_g13_c04.avi,BreastStroke,22:10:38,22:11:22
v_BreastStroke_g14_c01.avi,BreastStroke,19:19:29,19:20:37
v_BreastStroke_g14_c02.avi,BreastStroke,07:15:42,07:16:47
v_BreastStroke_g14_c03.avi,BreastStroke,16:32:54,16:33:22
v_BreastStroke_g14_c04.avi,BreastStroke,09:32:02,09:33:23
v_BreastStroke_g15_c01.avi,BreastStroke,18:53:20,18:53:50
v_BreastStroke_g15_c02.avi,BreastStroke,17:21:27,17:21:46
v_BreastStroke_g15_c03.avi,BreastStroke,17:52:34,17:54:19
v_BreastStroke_g15_c04.avi,BreastStroke,11:59:04,11:59:57
v_BreastStroke_g16_c01.avi,BreastStroke,21:59:37,22:01:11
v_BreastStroke_g16_c02.avi,BreastStroke,17:06:22,17:08:14
v_BreastStroke_g16_c03.avi,BreastStroke,14:59:27,15:00:26
v_BreastStroke_g16_c04.avi,BreastStroke,18:53:58,18:54:41
v_BreastStroke_g17_c01.avi,BreastStroke,15:08:02,15:09:01
v_BreastStroke_g17_c02.avi,BreastStroke,06:50:30,06:51:46
v_BreastStroke_g17_c03.avi,BreastStroke,19:01:07,19:02:23
v_BreastStroke_g17_c04.avi,BreastStroke,08:11:13,08:11:35
v_BreastStroke_g18_c01.avi,BreastStroke,11:01:14,11:01:40
v_BreastStroke_g18_c02.avi,BreastStroke,22:07:12,22:08:35
v_BreastStroke_g18_c03.avi,BreastStroke,14:06:59,14:08:28
v_BreastStroke_g18_c04.avi,BreastStroke,08:54:14,08:56:02
v_BreastStroke_g18_c05.avi,BreastStroke,07:26:06,07:26:44
v_BreastStroke_g19_c01.avi,BreastStroke,15:14:07,15:15:07
v_BreastStroke_g19_c02.avi,BreastStroke,16:06:08,16:07:04
v_BreastStroke_g19_c03.avi,BreastStroke,08:13:39,08:14:50
v_BreastStroke_g19_c04.avi,BreastStroke,06:24:28,06:25:01
v_BreastStroke_g20_c01.avi,BreastStroke,20:50:25,20:50:38
v_BreastStroke_g20_c02.avi,BreastStroke,16:36:59,16:37:54
v_BreastStroke_g20_c03.avi,BreastStroke,17:16:08,17:17:35
v_BreastStroke_g20_c04.avi,BreastStroke,18:21:37,18:22:22
v_BreastStroke_g21_c01.avi,BreastStroke,11:50:06,11:50:52
v_BreastStroke_g21_c02.avi,BreastStroke,10:56:20,10:57:07
v_BreastStroke_g21_c03.avi,BreastStroke,15:30:53,15:32:35
v_BreastStroke_g21_c04.avi,BreastStroke,19:05:41,19:07:34
v_BreastStroke_g22_c01.avi,BreastStroke,20:29:45,20:30:37
v_BreastStroke_g22_c02.avi,BreastStroke,14:03:26,14:04:11
v_BreastStroke_g22_c03.avi,BreastStroke,07:20:52,07:21:30
v_BreastStroke_g22_c04.avi,BreastStroke,06:06:27,06:08:26
v_BreastStroke_g23_c01.avi,BreastStroke,15:44:04,15:44:17
v_BreastStroke_g23_c02.avi,BreastStroke,09:34:17,09:35:53
v_BreastStroke_g23_c03.avi,BreastStroke,07:50:21,07:51:03
v_BreastStroke_g23_c04.avi,BreastStroke,14:42:33,14:44:25
v_BreastStroke_g24_c01.avi,BreastStroke,17:19:04,17:20:01
v_BreastStroke_g24_c02.avi,BreastStroke,20:10:27,20:12:27
v_BreastStroke_g24_c03.avi,BreastStroke,13:24:57,13:26:52
v_BreastStroke_g24_c04.avi,BreastStroke,16:35:26,16:35:56
v_BreastStroke_g25_c01.avi,BreastStroke,16:46:47,16:47:12
v_BreastStroke_g25_c02.avi,BreastStroke,10:01:51,10:02:35
v_BreastStroke_g25_c03.avi,BreastStroke,06:19:52,06:20:18
v_BreastStroke_g25_c04.avi,BreastStroke,07:58:14,07:59:19
v_BrushingTeeth_g01_c01.avi,BrushingTeeth,16:40:07,16:41:23
v_BrushingTeeth_g01_c03.avi,BrushingTeeth,08:23:11,08:24:12
v_BrushingTeeth_g01_c04.avi,BrushingTeeth,09:41:41,09:42:12
v_BrushingTeeth_g02_c01.avi,BrushingTeeth,14:58:22,14:59:16
v_BrushingTeeth_g02_c02.avi,BrushingTeeth,07:47:54,07:49:34
v_BrushingTeeth_g02_c03.avi,BrushingTeeth,17:58:07,17:59:57
v_BrushingTeeth_g02_c04.avi,BrushingTeeth,14:30:14,14:31:44
v_BrushingTeeth_g02_c05.avi,BrushingTeeth,07:54:10,07:55:34
v_BrushingTeeth_g02_c06.avi,BrushingTeeth,14:11:21,14:13:11
